experiment_start,2025-05-27 02:25:48
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
317,toilet tissue,25.97,5.77,0.1098,51.0,28.3
318,toilet tissue,25.97,7.25,0.1080,56.5,28.2
319,toilet tissue,25.99,5.46,0.1127,60.4,28.2
320,toilet tissue,26.00,5.53,0.1128,48.0,28.3
321,toilet tissue,26.02,5.26,0.1134,53.2,28.3
322,toilet tissue,26.04,5.36,0.1012,51.1,28.3
323,toilet tissue,26.04,6.57,0.1041,55.0,28.3
324,toilet tissue,26.06,5.54,0.0934,53.3,28.3
325,toilet tissue,26.08,4.97,0.0959,50.0,28.3
326,toilet tissue,26.07,9.72,0.1038,52.4,28.1
327,toilet tissue,26.08,5.98,0.1048,50.0,28.1
328,toilet tissue,26.10,4.64,0.0980,59.3,28.2
329,toilet tissue,26.12,5.42,0.1003,56.9,28.2
330,toilet tissue,26.12,6.33,0.1062,54.2,28.2
331,toilet tissue,26.14,7.09,0.1083,54.2,28.2
332,toilet tissue,26.15,8.33,0.1132,54.0,28.0
333,toilet tissue,26.15,6.99,0.0972,59.0,28.2
334,toilet tissue,26.16,7.02,0.1003,52.9,28.2
335,toilet tissue,26.16,7.11,0.1088,60.9,28.2
336,toilet tissue,26.17,4.98,0.1011,55.8,28.2
337,toilet tissue,26.19,7.43,0.1020,63.6,28.3
338,toilet tissue,26.20,8.79,0.1053,50.0,28.1
339,toilet tissue,26.21,7.07,0.0999,50.0,28.2
340,toilet tissue,26.21,7.50,0.1009,55.2,28.2
341,toilet tissue,26.22,7.00,0.0919,49.0,28.1
342,toilet tissue,26.23,7.20,0.0988,58.7,28.2
343,toilet tissue,26.24,5.77,0.0970,52.0,28.2
344,toilet tissue,26.25,4.62,0.0891,52.0,28.2
345,toilet tissue,26.26,7.32,0.0968,55.0,28.2
346,toilet tissue,26.25,7.91,0.0990,45.3,28.2
347,toilet tissue,26.26,7.16,0.1078,55.2,28.2
348,toilet tissue,26.27,6.03,0.1012,49.0,28.1
349,toilet tissue,26.27,6.85,0.1091,56.5,28.2
350,toilet tissue,26.28,7.17,0.1102,58.7,28.2
351,toilet tissue,26.28,6.44,0.0964,49.0,28.2
352,toilet tissue,26.29,5.15,0.1062,49.0,28.2
353,toilet tissue,26.29,5.57,0.1180,56.7,28.0
354,toilet tissue,26.30,6.22,0.1159,55.9,28.2
355,toilet tissue,26.30,6.86,0.1067,46.2,28.2
356,toilet tissue,26.32,5.27,0.1055,53.2,28.2
357,toilet tissue,26.32,8.73,0.1000,59.0,28.2
358,toilet tissue,26.33,11.07,0.1067,50.0,28.1
359,toilet tissue,26.33,6.43,0.1139,54.2,28.2
360,toilet tissue,26.33,7.22,0.1133,53.1,28.0
361,toilet tissue,26.34,7.42,0.1091,48.0,28.1
362,toilet tissue,26.35,4.70,0.1048,52.0,28.2
363,toilet tissue,26.36,4.97,0.1022,50.0,28.0
364,toilet tissue,26.37,7.23,0.1105,55.0,28.1
365,toilet tissue,26.37,8.44,0.1026,55.2,28.1
366,toilet tissue,26.38,6.98,0.0966,49.1,28.1
367,toilet tissue,26.38,7.77,0.1090,54.2,28.2
368,toilet tissue,26.40,5.58,0.0894,50.0,28.2
369,toilet tissue,26.40,7.34,0.1176,47.2,28.1
370,toilet tissue,26.40,6.81,0.0923,59.1,28.1
371,toilet tissue,26.41,4.86,0.1124,57.7,28.1
372,toilet tissue,26.42,6.76,0.1079,54.7,28.1
373,toilet tissue,26.43,6.03,0.1167,56.9,28.1
374,toilet tissue,26.42,6.65,0.0987,51.6,28.2
375,toilet tissue,26.43,8.82,0.1105,49.0,28.2
376,toilet tissue,26.43,8.28,0.1064,59.7,28.2
377,toilet tissue,26.43,6.72,0.0971,52.4,28.2
378,toilet tissue,26.44,6.59,0.0917,49.0,28.2
379,toilet tissue,26.44,5.27,0.1011,56.1,28.2
380,toilet tissue,26.45,7.29,0.1064,47.2,28.2
381,toilet tissue,26.45,7.26,0.1364,55.0,28.2
382,toilet tissue,26.45,6.59,0.0902,58.7,28.2
383,toilet tissue,26.47,4.88,0.1456,52.2,28.2
384,toilet tissue,26.47,8.61,0.1553,47.1,28.2
385,toilet tissue,26.47,9.20,0.1359,54.1,28.2
386,toilet tissue,26.48,6.88,0.2022,46.2,28.2
387,window screen,26.48,6.54,0.0816,54.2,28.2
388,ping-pong ball,26.48,7.12,0.0782,55.7,28.2
389,saltshaker,26.49,5.62,0.0551,50.0,28.2
390,cup,26.49,7.90,0.2395,56.3,28.2
391,cup,26.49,9.72,0.2038,56.9,28.2
392,saltshaker,26.49,8.44,0.2542,61.4,28.3
393,cup,26.51,6.42,0.3244,54.3,28.3
394,cup,26.52,7.17,0.3663,50.9,28.3
395,saltshaker,26.53,5.15,0.3499,57.7,28.3
396,saltshaker,26.53,6.83,0.4598,54.8,28.2
397,saltshaker,26.54,6.27,0.5294,58.6,28.2
398,saltshaker,26.54,7.90,0.5262,56.1,28.2
399,saltshaker,26.55,9.54,0.4974,49.0,28.2
400,saltshaker,26.56,7.37,0.5729,57.6,28.3
401,saltshaker,26.57,5.72,0.7020,50.0,28.3
402,saltshaker,26.58,8.10,0.6733,52.0,28.3
403,saltshaker,26.59,6.26,0.5484,58.9,28.3
404,saltshaker,26.61,5.69,0.6542,54.5,28.3
405,saltshaker,26.62,6.75,0.6052,51.0,28.2
406,saltshaker,26.62,6.77,0.5776,56.1,28.3
407,saltshaker,26.63,6.38,0.3853,49.0,28.3
408,saltshaker,26.65,5.33,0.3510,52.2,28.3
409,saltshaker,26.65,7.02,0.4992,50.0,28.3
410,saltshaker,26.66,8.21,0.5971,54.2,28.3
411,saltshaker,26.68,5.63,0.4578,57.1,28.3
412,saltshaker,26.68,5.01,0.4720,53.4,28.2
413,saltshaker,26.68,6.63,0.5652,50.0,28.3
414,saltshaker,26.70,6.06,0.5487,60.0,28.3
415,saltshaker,26.71,8.71,0.6448,50.0,28.3
416,saltshaker,26.71,6.88,0.6547,58.7,28.3
417,saltshaker,26.72,6.60,0.5839,47.1,28.2
418,saltshaker,26.72,8.30,0.5326,55.2,28.3
419,saltshaker,26.74,7.18,0.6496,51.1,28.1
420,saltshaker,26.74,5.91,0.3858,52.0,28.2
421,saltshaker,26.75,5.75,0.3370,52.8,28.3
422,saltshaker,26.76,6.88,0.2942,55.2,28.1
423,saltshaker,26.76,6.57,0.2826,47.1,28.2
